indroea;anomes;qmedmes;apormedmes;qcmes;dia_cmes;qnmes;dia_nmes;descr_orig_dato;orig_dato_id;dia_ci;qci
1626;200712;0.67;1.793;0.898;11;0.55;20;ANUARIO DE AFOROS   ;1;11;0.898
1626;200801;2.41;6.454;5.006;16;0.55;1;ANUARIO DE AFOROS   ;1;16;5.392
1626;200802;1.883;4.717;2.934;4;1.434;24;ANUARIO DE AFOROS   ;1;3;3.403
1626;200803;2.398;6.422;7.488;28;1.312;3;ANUARIO DE AFOROS   ;1;27;8.874
1626;200804;6.687;17.333;18.982;21;3.575;8;ANUARIO DE AFOROS   ;1;21;22.079
1626;200805;5.415;14.505;10.347;31;3.575;7;ANUARIO DE AFOROS   ;1;30;15.318
1626;200806;3.735;9.68;8.874;1;1.801;29;ANUARIO DE AFOROS   ;1;1;9.353
1626;200807;1.245;3.333;1.679;1;0.795;28;ANUARIO DE AFOROS   ;1;1;1.801
1626;200808;0.808;2.165;0.898;1;0.713;24;ANUARIO DE AFOROS   ;1;4;0.898
1626;200809;0.839;2.175;1.105;6;0.713;22;ANUARIO DE AFOROS   ;1;6;1.105
1626;200810;0.598;1.601;0.898;31;0.55;10;ANUARIO DE AFOROS   ;1;31;0.898
1626;200811;1.138;2.95;1.801;4;0.795;3;ANUARIO DE AFOROS   ;1;4;2.934
1626;200812;5.078;13.601;8.395;5;1.679;2;ANUARIO DE AFOROS   ;1;5;11.377
1626;200901;5.839;15.639;20.734;29;2.063;16;ANUARIO DE AFOROS   ;1;29;26.989
1626;200902;9.149;22.134;18.622;1;3.746;27;ANUARIO DE AFOROS   ;1;5;24.138
1626;200903;4.118;11.029;10.347;7;2.342;30;ANUARIO DE AFOROS   ;1;7;14.127
1626;200904;2.306;5.978;2.778;17;1.923;29;ANUARIO DE AFOROS   ;1;13;2.778
1626;200905;;;;;;;ANUARIO DE AFOROS;1;17;2.934
1626;200906;2.52;6.531;4.447;10;1.312;30;ANUARIO DE AFOROS   ;1;10;4.633
1628;200810;0.496;1.328;0.903;31;0.394;3;ANUARIO DE AFOROS   ;1;7;1.13
1628;200811;1.403;3.637;3.516;29;0.872;3;ANUARIO DE AFOROS   ;1;29;4.38
1628;200812;;;;;;;ANUARIO DE AFOROS   ;1;7;14.01
1628;200901;9.535;25.538;31.536;29;3.208;18;ANUARIO DE AFOROS   ;1;29;41.08
1628;200902;14.617;35.362;30.726;5;6.104;28;ANUARIO DE AFOROS   ;1;5;44.963
1628;200903;6.701;17.949;14.834;7;3.93;31;ANUARIO DE AFOROS   ;1;7;17.55
1628;200904;3.841;9.957;5.076;17;3.243;9;ANUARIO DE AFOROS   ;1;16;5.79
1628;200905;2.935;7.862;4.069;17;2.373;10;ANUARIO DE AFOROS   ;1;17;4.54
1628;200906;3.601;9.333;8.059;10;1.985;3;ANUARIO DE AFOROS   ;1;10;9.73
1628;200907;1.371;3.672;3.411;23;0.832;21;ANUARIO DE AFOROS   ;1;23;5.79
1628;200908;0.79;2.117;1.409;2;0.45;31;ANUARIO DE AFOROS   ;1;1;1.69
1628;200909;0.312;0.809;0.56;3;0.2;27;ANUARIO DE AFOROS   ;1;2;0.59
1628;200910;0.654;1.753;1.417;25;0.2;1;ANUARIO DE AFOROS   ;1;6;2.37
1628;200911;6.946;18.004;20.163;16;0.742;1;ANUARIO DE AFOROS   ;1;15;25.17
1628;200912;19.161;51.321;37.941;6;8.519;16;ANUARIO DE AFOROS   ;1;6;58.74
1628;201001;17.84;47.784;36.061;1;10.141;30;ANUARIO DE AFOROS   ;1;1;50.32
1628;201002;15.49;37.473;74.314;25;6.503;20;ANUARIO DE AFOROS   ;1;25;96.6
1628;201003;12.954;34.696;31.647;1;7.42;18;ANUARIO DE AFOROS   ;1;1;34.88
1628;201004;8.627;22.362;15.259;4;4.783;28;ANUARIO DE AFOROS   ;1;1;16.14
1628;201005;4.136;11.079;6.424;11;2.614;31;ANUARIO DE AFOROS   ;1;10;7.14
1628;201006;5.989;15.524;23.555;11;1.941;7;ANUARIO DE AFOROS   ;1;11;31.91
1628;201007;2.035;5.45;4.995;9;1.087;31;ANUARIO DE AFOROS   ;1;9;10.12
1628;201008;0.65;1.741;1.083;1;0.45;31;ANUARIO DE AFOROS   ;1;1;1.09
1628;201009;0.487;1.262;0.633;2;0.389;22;ANUARIO DE AFOROS   ;1;1;0.74
1628;201010;1.501;4.019;4.87;31;0.41;2;ANUARIO DE AFOROS   ;1;3;8.22
1628;201011;7.41;19.206;18.69;21;2.09;7;ANUARIO DE AFOROS   ;1;21;20.99
1628;201012;9.29;24.883;19.18;8;5.92;4;ANUARIO DE AFOROS   ;1;8;25.17
1628;201101;17.2;46.068;73.9;7;6.13;3;ANUARIO DE AFOROS   ;1;6;126.13
1628;201102;9.416;22.78;20.17;16;4.51;11;ANUARIO DE AFOROS   ;1;16;31.33
1628;201103;6.912;18.512;9.86;27;5.45;12;ANUARIO DE AFOROS   ;1;27;11.33
1628;201104;4.882;12.655;7.54;1;3.24;29;ANUARIO DE AFOROS   ;1;23;11.33
1628;201105;2.574;6.895;4.04;8;1.52;29;ANUARIO DE AFOROS   ;1;8;5.15
1628;201106;1.059;2.745;1.72;1;0.55;30;ANUARIO DE AFOROS   ;1;1;1.91
1628;201107;0.562;1.505;0.78;10;0.45;3;ANUARIO DE AFOROS   ;1;10;0.91
1628;201108;0.403;1.079;0.48;3;0.32;20;ANUARIO DE AFOROS   ;1;3;0.59
1628;201109;0.27;0.701;0.45;4;0.14;29;ANUARIO DE AFOROS   ;1;1;0.45
1628;201110;0.461;1.235;3.496;27;0.113;5;ANUARIO DE AFOROS   ;1;27;5.47
1628;201111;1.187;3.077;1.903;12;0.622;2;ANUARIO DE AFOROS   ;1;11;2.61
1628;201112;2.731;7.315;6.485;17;0.98;1;ANUARIO DE AFOROS   ;1;16;8.22
1628;201201;2.255;6.039;4.19;2;1.588;31;ANUARIO DE AFOROS   ;1;2;5.47
1628;201202;1.894;4.745;2.429;7;1.454;4;ANUARIO DE AFOROS   ;1;7;2.61
1628;201203;1.453;3.891;1.834;18;1.146;31;ANUARIO DE AFOROS   ;1;1;1.91
1628;201204;5.15;13.35;15.11;19;1.09;5;ANUARIO DE AFOROS   ;1;19;16.6
1628;201205;6.695;17.932;12.293;6;2.85;31;ANUARIO DE AFOROS   ;1;6;13.01
1628;201206;2.351;6.094;3.935;2;1.576;30;ANUARIO DE AFOROS   ;1;2;6.12
1628;201207;0.942;2.522;1.546;1;0.424;31;ANUARIO DE AFOROS   ;1;1;1.69
1628;201208;0.366;0.979;0.498;16;0.32;12;ANUARIO DE AFOROS   ;1;16;0.59
1628;201209;0.285;0.738;0.837;26;0.155;13;ANUARIO DE AFOROS   ;1;25;0.91
1628;201210;0.693;1.857;3.078;18;0.32;5;ANUARIO DE AFOROS   ;1;18;3.67
1628;201211;1.402;3.633;2.534;30;0.618;1;ANUARIO DE AFOROS   ;1;30;3.13
1628;201212;7.817;20.937;24.189;15;2.126;3;ANUARIO DE AFOROS   ;1;15;39.5
1628;201301;16.695;44.715;82.087;19;4.886;11;ANUARIO DE AFOROS   ;1;19;98.93
1628;201302;13.404;32.427;21.278;2;8.428;28;ANUARIO DE AFOROS   ;1;1;27.96
1628;201303;15.084;40.401;33.475;12;6.501;6;ANUARIO DE AFOROS   ;1;11;41.7
1628;201304;14.731;38.184;32.037;11;5.754;30;ANUARIO DE AFOROS   ;1;11;55
1628;201305;4.675;12.521;7.937;19;3.354;14;ANUARIO DE AFOROS   ;1;19;8.59
1628;201306;2.605;6.753;3.611;1;1.682;30;ANUARIO DE AFOROS   ;1;9;3.95
1628;201307;0.989;2.649;1.689;2;0.59;28;ANUARIO DE AFOROS   ;1;1;1.69
1628;201308;0.459;1.229;0.664;9;0.2;31;ANUARIO DE AFOROS   ;1;1;0.74
1628;201309;0.331;0.858;0.723;28;0.2;23;ANUARIO DE AFOROS   ;1;28;1.09
1628;201310;1.606;4.301;7.513;22;0.45;9;ANUARIO DE AFOROS   ;1;22;11.75
1628;201311;5.474;14.188;11.886;2;1.828;1;ANUARIO DE AFOROS   ;1;2;27.96
1628;201312;5.67;15.186;23.612;25;1.69;15;ANUARIO DE AFOROS   ;1;24;35.95
1628;201401;18.669;50.003;32.603;6;11.911;13;ANUARIO DE AFOROS   ;1;6;48.56
1628;201402;27.919;67.542;58.216;8;12.16;28;ANUARIO DE AFOROS   ;1;5;101.02
1628;201403;11.345;30.386;25.989;2;6.262;24;ANUARIO DE AFOROS   ;1;2;29.88
1628;201404;6.405;16.601;10.588;2;4.49;23;ANUARIO DE AFOROS   ;1;2;11.75
1628;201405;2.931;7.851;4.373;1;2.043;19;ANUARIO DE AFOROS   ;1;1;4.54
1628;201406;1.858;4.816;3.504;23;1.256;30;ANUARIO DE AFOROS   ;1;23;23.09
1628;201407;0.778;2.084;1.4;4;0.476;18;ANUARIO DE AFOROS   ;1;4;2.13
1628;201408;0.431;1.156;0.629;11;0.32;24;ANUARIO DE AFOROS   ;1;9;0.74
1628;201409;0.464;1.204;0.717;29;0.32;1;ANUARIO DE AFOROS   ;1;28;1.48
1628;201410;1.313;3.516;6.905;17;0.45;4;ANUARIO DE AFOROS   ;1;17;10.52
1628;201411;7.48;19.387;17.094;17;0.918;1;ANUARIO DE AFOROS   ;1;17;19.13
1628;201412;5.352;14.334;8.712;16;3.811;12;ANUARIO DE AFOROS   ;1;16;10.52
1628;201501;7.05;18.882;35.601;31;3.267;12;ANUARIO DE AFOROS   ;1;31;46.23
1628;201502;15.458;37.396;29.34;3;11.219;20;ANUARIO DE AFOROS   ;1;3;33.2
1628;201503;7.887;21.125;16.167;3;3.954;31;ANUARIO DE AFOROS   ;1;3;20.23
1628;201504;3.62;9.384;7.013;27;2.61;21;ANUARIO DE AFOROS   ;1;27;8.22
1628;201505;3.573;9.571;7.02;5;1.649;31;ANUARIO DE AFOROS   ;1;5;7.49
1628;201506;1.072;2.778;1.672;1;0.651;28;ANUARIO DE AFOROS   ;1;1;1.69
1628;201507;0.448;1.201;0.731;6;0.2;27;ANUARIO DE AFOROS   ;1;1;0.74
1628;201508;0.349;0.935;0.577;14;0.11;10;ANUARIO DE AFOROS   ;1;13;0.74
1628;201509;0.526;1.363;2.281;16;0.318;11;ANUARIO DE AFOROS   ;1;16;3.13
1628;201510;1.181;3.164;3.615;6;0.32;1;ANUARIO DE AFOROS   ;1;6;6.45
1628;201511;1.828;4.737;2.681;6;1.388;20;ANUARIO DE AFOROS   ;1;5;3.13
1628;201512;1.719;4.605;3.133;31;1.48;13;ANUARIO DE AFOROS   ;1;31;3.39
1628;201601;17.032;45.619;74.467;11;3.095;1;ANUARIO DE AFOROS   ;1;11;109.54
1628;201602;20.362;51.018;50.672;15;6.42;5;ANUARIO DE AFOROS   ;1;15;68.82
1628;201603;13.101;35.09;20.498;7;7.556;25;ANUARIO DE AFOROS   ;1;7;26.09
1628;201604;15.382;39.869;27.984;17;9.219;30;ANUARIO DE AFOROS   ;1;17;35.25
1628;201605;8.358;22.387;11.287;14;6.223;27;ANUARIO DE AFOROS   ;1;7;12.16
1628;201606;4.328;11.218;6.177;17;3.108;30;ANUARIO DE AFOROS   ;1;17;7.49
1628;201607;1.927;5.162;2.963;1;1.29;26;ANUARIO DE AFOROS   ;1;1;3.13
1628;201608;0.785;2.101;1.48;1;0.59;12;ANUARIO DE AFOROS   ;1;1;1.48
1628;201609;0.759;1.967;1.219;15;0.59;8;ANUARIO DE AFOROS   ;1;15;1.28
1628;201610;0.706;1.891;0.905;18;0.589;7;ANUARIO DE AFOROS   ;1;10;0.911
1628;201611;1.205;3.124;2.804;25;0.744;3;ANUARIO DE AFOROS   ;1;24;3.951
1628;201612;0.978;2.619;1.374;17;0.837;31;ANUARIO DE AFOROS   ;1;16;1.688
1628;201701;0.785;2.102;1.034;31;0.741;26;ANUARIO DE AFOROS   ;1;28;1.09
1628;201702;6.521;15.777;28.18;5;1.156;1;ANUARIO DE AFOROS   ;1;5;44.696
1628;201703;4.557;12.204;6.067;6;3.449;20;ANUARIO DE AFOROS   ;1;6;6.454
1628;201704;2.992;7.756;5.333;1;1.688;28;ANUARIO DE AFOROS   ;1;1;5.467
1628;201705;2.215;5.932;4.401;29;1.586;9;ANUARIO DE AFOROS   ;1;29;7.142
1628;201706;1.424;3.692;2.14;1;0.909;25;ANUARIO DE AFOROS   ;1;1;2.369
1628;201707;0.752;2.015;1.567;1;0.446;26;ANUARIO DE AFOROS   ;1;1;1.688
1628;201708;0.347;0.929;0.615;30;0.318;2;ANUARIO DE AFOROS   ;1;30;0.744
1628;201709;0.434;1.126;0.46;1;0.318;29;ANUARIO DE AFOROS   ;1;1;0.589
1628;201710;0.363;0.972;0.517;19;0.318;5;ANUARIO DE AFOROS   ;1;19;0.744
1628;201711;0.449;1.164;0.68;25;0.335;1;ANUARIO DE AFOROS   ;1;25;0.911
1628;201712;2.728;7.307;14.582;11;0.37;5;ANUARIO DE AFOROS   ;1;11;24.874
1628;201801;6.69;17.918;11.369;5;4.599;24;ANUARIO DE AFOROS   ;1;5;16.487
1628;201802;9.152;22.14;19.22;14;4.884;1;ANUARIO DE AFOROS   ;1;13;25.48
1628;201803;22.907;61.355;53.73;15;11.464;1;ANUARIO DE AFOROS   ;1;15;64.372
1628;201804;15.733;40.781;37.14;4;6.432;30;ANUARIO DE AFOROS   ;1;4;40.227
1628;201805;4.317;11.563;6.232;1;3.126;21;ANUARIO DE AFOROS   ;1;23;8.965
1628;201806;4.424;11.466;7.398;11;2.868;28;ANUARIO DE AFOROS   ;1;11;8.589
1628;201807;3.272;8.765;11.08;16;2.152;30;ANUARIO DE AFOROS   ;1;16;23.089
1628;201808;1.269;3.399;2.081;1;0.79;30;ANUARIO DE AFOROS   ;1;1;2.133
1628;201809;0.81;2.098;1.434;5;0.589;24;ANUARIO DE AFOROS   ;1;5;2.614
1628;201810;0.906;2.426;1.97;29;0.588;6;ANUARIO DE AFOROS   ;1;14;2.866
1628;201811;4.8;12.442;8.615;26;1.419;2;ANUARIO DE AFOROS   ;1;10;11.745
1628;201812;7.164;19.189;13.662;19;4.093;12;ANUARIO DE AFOROS   ;1;18;16.487
1628;201901;7.379;19.764;29.762;31;3.324;18;ANUARIO DE AFOROS   ;1;31;49.349
1628;201902;12.312;29.786;43.796;1;5.455;28;ANUARIO DE AFOROS   ;1;1;52.551
1628;201903;7.125;19.082;16.519;6;4.28;31;ANUARIO DE AFOROS   ;1;6;21.357
1628;201904;6.76;17.521;11.393;26;3.989;3;ANUARIO DE AFOROS   ;1;26;12.162
1628;201905;4.217;11.296;7.273;1;2.369;31;ANUARIO DE AFOROS   ;1;1;7.495
1628;201906;2.01;5.211;2.753;7;1.688;29;ANUARIO DE AFOROS   ;1;7;3.126
1628;201907;1.25;3.347;2.106;5;0.837;30;ANUARIO DE AFOROS   ;1;5;2.614
1628;201908;0.609;1.632;0.909;2;0.446;22;ANUARIO DE AFOROS   ;1;1;0.911
1628;201909;0.463;1.2;0.539;19;0.321;9;ANUARIO DE AFOROS   ;1;16;0.744
1628;201910;1.061;2.843;4.213;20;0.429;13;ANUARIO DE AFOROS   ;1;19;5.15
1628;201911;14.197;36.799;26.229;29;1.083;1;ANUARIO DE AFOROS   ;1;28;33.876
1628;201912;27.927;74.801;91.355;20;8.991;10;ANUARIO DE AFOROS   ;1;19;112.808
1628;202001;8.394;22.483;11.681;30;5.838;14;ANUARIO DE AFOROS   ;1;29;14.976
1628;202002;7.347;18.408;11.819;1;5.15;28;ANUARIO DE AFOROS   ;1;1;13.051
1628;202003;8.575;22.967;15.366;6;5.15;31;ANUARIO DE AFOROS   ;1;5;17.527
1628;202004;5.209;13.503;6.531;11;4.537;26;ANUARIO DE AFOROS   ;1;1;6.795
1628;202005;4.225;11.317;6.542;2;2.341;31;ANUARIO DE AFOROS   ;1;1;6.795
1628;202006;1.956;5.069;2.369;1;1.479;30;ANUARIO DE AFOROS   ;1;2;2.614
1628;202007;0.936;2.507;1.479;2;0.68;28;ANUARIO DE AFOROS   ;1;1;1.479
1628;202008;0.784;2.099;1.206;18;0.586;26;ANUARIO DE AFOROS   ;1;18;1.688
1628;202009;0.559;1.45;0.744;28;0.446;9;ANUARIO DE AFOROS   ;1;18;0.911
1628;202010;1.279;3.426;3.937;26;0.591;1;ANUARIO DE AFOROS   ;1;25;7.142
1628;202011;1.807;4.684;2.293;26;1.479;24;ANUARIO DE AFOROS   ;1;26;2.614
1628;202012;10.78;28.874;28.664;11;1.52;3;ANUARIO DE AFOROS   ;1;11;32.523
1628;202101;12.664;33.92;24.704;26;5.15;19;ANUARIO DE AFOROS   ;1;25;32.523
1628;202102;24.093;58.287;49.278;21;14.453;28;ANUARIO DE AFOROS   ;1;18;71.544
1628;202103;7.399;19.817;13.621;1;4.199;31;ANUARIO DE AFOROS   ;1;1;14.485
1628;202104;3.546;9.191;5.995;11;2.755;30;ANUARIO DE AFOROS   ;1;11;8.219
1628;202105;3.042;8.146;4.939;14;2.133;8;ANUARIO DE AFOROS   ;1;16;5.789
1628;202106;2.402;6.225;4.678;22;1.603;13;ANUARIO DE AFOROS   ;1;22;5.15
1628;202107;1.541;4.129;2.133;1;1.09;28;ANUARIO DE AFOROS   ;1;1;2.133
1628;202108;0.716;1.918;1.293;2;0.54;25;ANUARIO DE AFOROS   ;1;2;1.479
1628;202109;0.65;1.685;0.931;16;0.586;7;ANUARIO DE AFOROS   ;1;15;1.09
1629;195110;26.335;70.536;34.913;30;17.61;1;ANUARIO DE AFOROS   ;1;;
1629;195111;138.449;358.859;347.257;19;30.043;4;ANUARIO DE AFOROS   ;1;;
1629;195112;108.232;289.888;274.6;28;75.424;19;ANUARIO DE AFOROS   ;1;;
1629;195201;160.166;428.989;347.257;14;92.29;30;ANUARIO DE AFOROS   ;1;;
1629;195202;138.21;346.299;347.257;4;81.574;29;ANUARIO DE AFOROS   ;1;;
1629;195203;106.998;286.583;274.6;31;60.28;7;ANUARIO DE AFOROS   ;1;;
1629;195204;129.549;335.79;391.631;2;55.776;26;ANUARIO DE AFOROS   ;1;;
1629;195205;79.935;214.098;127.8;9;38.894;29;ANUARIO DE AFOROS   ;1;;
1629;195206;41.056;106.417;82.987;18;30.043;30;ANUARIO DE AFOROS   ;1;;
1629;195207;25.502;68.305;33.58;1;15.565;27;ANUARIO DE AFOROS   ;1;;
1629;195208;13.986;37.46;15.565;1;13.594;8;ANUARIO DE AFOROS   ;1;;
1629;195209;14.681;38.054;18.568;19;12.598;7;ANUARIO DE AFOROS   ;1;;
1629;195210;49.112;131.541;132;26;15.565;6;ANUARIO DE AFOROS   ;1;;
1629;195211;160.747;416.655;887.2;30;25.213;15;ANUARIO DE AFOROS   ;1;;
1629;195212;340.699;912.529;552;1;117.8;11;ANUARIO DE AFOROS   ;1;;
1629;195301;183.59;491.729;447.7;2;75.424;30;ANUARIO DE AFOROS   ;1;;
1629;195302;109.147;264.049;261.3;16;55.776;9;ANUARIO DE AFOROS   ;1;;
1629;195303;55.855;149.603;81.574;1;46.1;30;ANUARIO DE AFOROS   ;1;;
1629;195304;62.276;161.419;80.736;30;47.439;1;ANUARIO DE AFOROS   ;1;;
1629;195305;44.11;118.144;75.424;1;30.043;25;ANUARIO DE AFOROS   ;1;;
1629;195306;31.052;80.486;92.29;30;19.04;25;ANUARIO DE AFOROS   ;1;;
1629;195307;27.159;72.742;102.35;1;13.281;31;ANUARIO DE AFOROS   ;1;;
1629;195308;9.247;24.767;12.15;1;7.2;16;ANUARIO DE AFOROS   ;1;;
1629;195309;17.899;46.393;34.913;21;9.5;6;ANUARIO DE AFOROS   ;1;;
1629;195310;25.01;66.987;47.439;28;13.281;13;ANUARIO DE AFOROS   ;1;;
1629;195311;53.438;138.51;199.652;28;24.222;19;ANUARIO DE AFOROS   ;1;;
1629;195312;67.244;180.107;172.934;5;40.27;28;ANUARIO DE AFOROS   ;1;;
1629;195401;66.626;178.452;312;31;31.305;25;ANUARIO DE AFOROS   ;1;;
1629;195402;275.33;666.079;597;15;113.357;5;ANUARIO DE AFOROS   ;1;;
1629;195403;255.806;685.15;492.2;6;138.5;31;ANUARIO DE AFOROS   ;1;;
1629;195404;75.605;195.967;172.934;2;31.305;25;ANUARIO DE AFOROS   ;1;;
1629;195405;31.854;85.317;61.155;1;16.482;29;ANUARIO DE AFOROS   ;1;;
1629;195406;29.054;75.309;66.216;12;13.594;24;ANUARIO DE AFOROS   ;1;;
1629;195407;8.469;22.684;14.744;2;4.21;16;ANUARIO DE AFOROS   ;1;;
1629;195408;9.732;26.066;16.482;16;3.12;5;ANUARIO DE AFOROS   ;1;;
1629;195409;9.327;24.177;25.213;1;5.2;16;ANUARIO DE AFOROS   ;1;;
1629;195410;16.472;44.119;52.164;25;6.15;3;ANUARIO DE AFOROS   ;1;;
1629;195411;60.271;156.222;218.097;30;26.673;21;ANUARIO DE AFOROS   ;1;;
1629;195412;90.812;243.23;242.81;1;46.1;27;ANUARIO DE AFOROS   ;1;;
1629;195501;373.603;1000.659;815;20;55.776;2;ANUARIO DE AFOROS   ;1;;
1629;195502;362.478;876.906;589.5;4;157.9;18;ANUARIO DE AFOROS   ;1;;
1629;195503;217.24;581.856;352.588;22;127.8;19;ANUARIO DE AFOROS   ;1;;
1629;195504;88.135;228.446;142.746;22;39.287;30;ANUARIO DE AFOROS   ;1;;
1629;195505;47.499;127.222;80.736;6;26.673;23;ANUARIO DE AFOROS   ;1;;
1629;195506;46.155;119.635;172.934;10;17.61;27;ANUARIO DE AFOROS   ;1;;
1629;195507;13.298;35.618;19.04;2;9.93;15;ANUARIO DE AFOROS   ;1;;
1629;195508;7.665;20.529;13.594;1;3.7;25;ANUARIO DE AFOROS   ;1;;
1629;195509;5.64;14.62;7.93;1;4.21;13;ANUARIO DE AFOROS   ;1;;
1629;195510;6.185;16.565;10.3;24;3.7;16;ANUARIO DE AFOROS   ;1;;
1629;195511;44.92;116.434;95.214;9;6.15;1;ANUARIO DE AFOROS   ;1;;
1629;195512;169.871;454.984;537;24;19.04;1;ANUARIO DE AFOROS   ;1;;
1629;195601;276.584;740.802;1060;15;110.98;27;ANUARIO DE AFOROS   ;1;;
1629;195602;119.859;300.318;242.81;1;83.993;11;ANUARIO DE AFOROS   ;1;;
1629;195603;211.426;566.284;589.5;25;52.164;11;ANUARIO DE AFOROS   ;1;;
1629;195604;305.016;790.602;849;15;119.9;10;ANUARIO DE AFOROS   ;1;;
1629;195605;116.686;312.53;230;1;55.776;17;ANUARIO DE AFOROS   ;1;;
1629;195606;42.7;110.679;161.47;1;15.565;27;ANUARIO DE AFOROS   ;1;;
1629;195607;16.689;44.7;24.222;16;8.76;29;ANUARIO DE AFOROS   ;1;;
1629;195608;10.011;26.813;14.744;31;7.93;21;ANUARIO DE AFOROS   ;1;;
1629;195609;22.949;59.484;34.494;11;15.2;20;ANUARIO DE AFOROS   ;1;;
1629;195610;20.623;55.238;30.043;5;14.744;28;ANUARIO DE AFOROS   ;1;;
1629;195611;25.988;67.361;47.439;22;15.565;1;ANUARIO DE AFOROS   ;1;;
1629;195612;40.328;108.015;154.2;31;19.04;12;ANUARIO DE AFOROS   ;1;;
1629;195701;77.73;208.191;199.652;2;41.26;31;ANUARIO DE AFOROS   ;1;;
1629;195702;203.427;492.13;407.4;16;34.913;1;ANUARIO DE AFOROS   ;1;;
1629;195703;103.902;278.292;184.6;7;44.75;19;ANUARIO DE AFOROS   ;1;;
1629;195704;69.489;180.115;230;1;31.315;26;ANUARIO DE AFOROS   ;1;;
1629;195705;55.6;148.919;110.98;10;28.766;25;ANUARIO DE AFOROS   ;1;;
1629;195706;32.343;83.834;52.164;3;17.61;30;ANUARIO DE AFOROS   ;1;;
1629;195707;13.516;36.202;21.804;1;4.71;31;ANUARIO DE AFOROS   ;1;;
1629;195708;4.803;12.865;7.5;15;2.56;29;ANUARIO DE AFOROS   ;1;;
1629;195709;3.953;10.245;6.15;22;2;5;ANUARIO DE AFOROS   ;1;;
1629;195710;3.405;9.12;4.71;6;2;27;ANUARIO DE AFOROS   ;1;;
1629;195711;34.553;89.562;92.29;5;7.06;1;ANUARIO DE AFOROS   ;1;;
1629;195712;74.732;200.162;255.2;25;13.281;7;ANUARIO DE AFOROS   ;1;;
1629;195801;137.628;368.623;395.4;29;60.28;20;ANUARIO DE AFOROS   ;1;;
1629;195802;191.119;462.354;510.2;13;80.736;5;ANUARIO DE AFOROS   ;1;;
1629;195803;253.156;678.052;516.2;27;75.424;6;ANUARIO DE AFOROS   ;1;;
1629;195804;227.583;589.895;671;5;59.388;30;ANUARIO DE AFOROS   ;1;;
1629;195805;41.056;109.964;55.776;1;25.213;22;ANUARIO DE AFOROS   ;1;;
1629;195806;37.405;96.955;110.98;27;16.482;20;ANUARIO DE AFOROS   ;1;;
1629;195807;53.287;142.724;242.81;5;12;29;ANUARIO DE AFOROS   ;1;;
1629;195808;15.965;42.76;37.391;23;9.16;19;ANUARIO DE AFOROS   ;1;;
1629;195809;13.02;33.749;21.804;1;7.5;28;ANUARIO DE AFOROS   ;1;;
1629;195810;21.817;58.435;55.776;5;12;22;ANUARIO DE AFOROS   ;1;;
1629;195811;17.976;46.595;25.213;14;15.2;6;ANUARIO DE AFOROS   ;1;;
1629;195812;142.971;382.933;420;20;15.565;1;ANUARIO DE AFOROS   ;1;;
1629;195901;211.57;566.67;497.2;20;92.29;4;ANUARIO DE AFOROS   ;1;;
1629;195902;66.839;161.698;119.9;1;38.894;25;ANUARIO DE AFOROS   ;1;;
1629;195903;124.778;334.205;280.4;31;55.776;1;ANUARIO DE AFOROS   ;1;;
1629;195904;210.81;546.42;653;16;95.214;8;ANUARIO DE AFOROS   ;1;;
1629;195905;120.729;323.36;338.9;1;55.776;30;ANUARIO DE AFOROS   ;1;;
1629;195906;55.348;143.462;172.934;5;22.827;30;ANUARIO DE AFOROS   ;1;;
1629;195907;14.81;39.668;22.827;1;8.76;30;ANUARIO DE AFOROS   ;1;;
1629;195908;7.735;20.719;19.04;30;4.21;27;ANUARIO DE AFOROS   ;1;;
1629;195909;13.394;34.717;36.55;24;4.21;9;ANUARIO DE AFOROS   ;1;;
1629;195910;16.842;45.109;33.58;31;8.76;8;ANUARIO DE AFOROS   ;1;;
1629;195911;166.99;432.839;715.5;20;24.222;10;ANUARIO DE AFOROS   ;1;;
1629;195912;895.248;2397.833;2095;27;321;20;ANUARIO DE AFOROS   ;1;;
1629;196001;313.626;840.015;697;26;142.746;11;ANUARIO DE AFOROS   ;1;;
1629;196002;465.696;1166.848;1022;18;184.6;2;ANUARIO DE AFOROS   ;1;;
1629;196003;363.314;973.099;1022;16;172.934;24;ANUARIO DE AFOROS   ;1;;
1629;196004;155.424;402.86;567;3;47.439;29;ANUARIO DE AFOROS   ;1;;
1629;196005;43.881;117.532;70.821;13;24.222;30;ANUARIO DE AFOROS   ;1;;
1629;196006;18.993;49.229;36.55;6;9.93;24;ANUARIO DE AFOROS   ;1;;
1629;196007;9.559;25.603;13.281;1;6.61;30;ANUARIO DE AFOROS   ;1;;
1629;196008;11.949;32.004;43.247;19;6.15;1;ANUARIO DE AFOROS   ;1;;
1629;196009;7.683;19.913;12.31;30;4.21;13;ANUARIO DE AFOROS   ;1;;
1631;201010;121.091;324.33;226.019;6;16.125;24;ANUARIO DE AFOROS   ;1;9;500.23
1631;201011;320.465;830.646;483.159;25;67.595;4;ANUARIO DE AFOROS   ;1;19;626.67
1631;201012;455.884;1221.039;526.643;9;357.515;31;ANUARIO DE AFOROS   ;1;8;630.04
1631;201101;552.337;1479.38;1056.289;7;390.591;1;ANUARIO DE AFOROS   ;1;7;1260.08
1631;201102;427.321;1033.775;526.35;23;316.76;13;ANUARIO DE AFOROS   ;1;14;628.12
