ref_ceh;fecha;altura;caudal
1402;31/10/1971;;0
1402;01/11/1971;;0
1402;02/11/1971;;0
1402;03/11/1971;;0
1402;04/11/1971;;0
1402;05/11/1971;;0
1402;06/11/1971;;0
1402;07/11/1971;;0
1402;08/11/1971;;0
1402;09/11/1971;;0
1402;10/11/1971;;0
1402;11/11/1971;;0
1402;12/11/1971;;0
1402;13/11/1971;;0
1402;14/11/1971;;0
1402;15/11/1971;;0
1402;16/11/1971;;0
1402;17/11/1971;;0
1402;18/11/1971;;0
1402;19/11/1971;;0
1402;20/11/1971;;0
1402;21/11/1971;;0
1402;22/11/1971;;0
1402;23/11/1971;;0
1402;24/11/1971;;0
1402;25/11/1971;;0
1402;26/11/1971;;0
1402;27/11/1971;;0
1402;28/11/1971;;0
1402;29/11/1971;;0
1402;30/11/1971;;0
1402;01/12/1971;;0
1402;02/12/1971;;0
1402;03/12/1971;;0
1402;04/12/1971;;0
1402;05/12/1971;;0
1402;06/12/1971;;0
1402;07/12/1971;;0
1402;08/12/1971;;0
1402;09/12/1971;;0
1402;10/12/1971;;0
1402;11/12/1971;;0
1402;12/12/1971;;0
1402;13/12/1971;;0
1402;14/12/1971;;0
1402;15/12/1971;;0
1402;16/12/1971;;0
1402;17/12/1971;;0
1402;18/12/1971;;0
1402;19/12/1971;;0
1402;20/12/1971;;0
1402;21/12/1971;;0
1402;22/12/1971;;0
1402;23/12/1971;;0
1402;24/12/1971;;0
1402;25/12/1971;;0
1402;26/12/1971;;0
1402;27/12/1971;;0
1402;28/12/1971;;0
1402;29/12/1971;;0
1402;30/12/1971;;0
1402;31/12/1971;;0
1402;01/01/1972;;0
1402;02/01/1972;;0
1402;03/01/1972;;0
1402;04/01/1972;;0
1402;05/01/1972;;0
1402;06/01/1972;;0
1402;07/01/1972;;0
1402;08/01/1972;;0
1402;09/01/1972;;0
1402;10/01/1972;;0
1402;11/01/1972;;0
1402;12/01/1972;;0
1402;13/01/1972;;0
1402;14/01/1972;;0
1402;15/01/1972;;0
1402;16/01/1972;;0
1402;17/01/1972;;0
1402;18/01/1972;;0
1402;19/01/1972;;0
1402;20/01/1972;;0
1402;21/01/1972;;0
1402;22/01/1972;;0
1402;23/01/1972;;0
1402;24/01/1972;;0
1402;25/01/1972;;0
1402;26/01/1972;;0
1402;27/01/1972;;0
1402;28/01/1972;;0
1402;29/01/1972;;0
1402;30/01/1972;;0
1402;31/01/1972;;0
1402;01/02/1972;;0
1402;02/02/1972;;0
1402;03/02/1972;;0
1402;04/02/1972;;0
1402;05/02/1972;;0
1402;06/02/1972;;0
1402;07/02/1972;;0
1402;08/02/1972;;0
1402;09/02/1972;;0
1402;10/02/1972;;0
1402;11/02/1972;;0
1402;12/02/1972;;0
1402;13/02/1972;;0
1402;14/02/1972;;0
1402;15/02/1972;;0
1402;16/02/1972;;0
1402;17/02/1972;;0
1402;18/02/1972;;0
1402;19/02/1972;;0
1402;20/02/1972;;0
1402;21/02/1972;;0
1402;22/02/1972;;0
1402;23/02/1972;;0
1402;24/02/1972;;0
1402;25/02/1972;;0
1402;26/02/1972;;0
1402;27/02/1972;;0
1402;28/02/1972;;0
1402;29/02/1972;;0
1402;01/03/1972;;0
1402;02/03/1972;;0
1402;03/03/1972;;0
1402;04/03/1972;;0
1402;05/03/1972;;0
1402;06/03/1972;;0
1402;07/03/1972;;0
1402;08/03/1972;;0
1402;09/03/1972;;0
1402;10/03/1972;;0
1402;11/03/1972;;0
1402;12/03/1972;;0
1402;13/03/1972;;0
1402;14/03/1972;;0
1402;15/03/1972;;0
1402;16/03/1972;;0
1402;17/03/1972;;0
1402;18/03/1972;;0
1402;19/03/1972;;0
1402;20/03/1972;;0
1402;21/03/1972;;0
1402;22/03/1972;;0
1402;23/03/1972;;0
1402;24/03/1972;;0
1402;25/03/1972;;0
1402;26/03/1972;;0
1402;27/03/1972;;0
1402;28/03/1972;;0
1402;29/03/1972;;0
1402;30/03/1972;;0
1402;31/03/1972;;0
1402;01/04/1972;;0
1402;02/04/1972;;0
1402;03/04/1972;;0
1402;04/04/1972;;0
1402;05/04/1972;;0
1402;06/04/1972;;0
1402;07/04/1972;;0
1402;08/04/1972;;0
1402;09/04/1972;;0
1402;10/04/1972;;0
1402;11/04/1972;;0
1402;12/04/1972;;0
1402;13/04/1972;;0
1402;14/04/1972;;0
1402;15/04/1972;;0
1402;16/04/1972;;0
1402;17/04/1972;;0
1402;18/04/1972;;0
1402;19/04/1972;;0
1402;20/04/1972;;0
1402;21/04/1972;;0
1402;22/04/1972;;0
1402;23/04/1972;;0
1402;24/04/1972;;0
1402;25/04/1972;;0
1402;26/04/1972;;0
1402;27/04/1972;;0
1402;28/04/1972;;0
1402;29/04/1972;;0
1402;30/04/1972;;0
1402;01/05/1972;;0
1402;02/05/1972;;0
1402;03/05/1972;;0
1402;04/05/1972;;0
1402;05/05/1972;;0
1402;06/05/1972;;0
1402;07/05/1972;;0
1402;08/05/1972;;0
1402;09/05/1972;;0
1402;10/05/1972;;0
1402;11/05/1972;;0
1402;12/05/1972;;0
1402;13/05/1972;;0
1402;14/05/1972;;0
1402;15/05/1972;;0
1402;16/05/1972;;0
1402;17/05/1972;;0
1402;18/05/1972;;0
1402;19/05/1972;;0
1402;20/05/1972;;0
1402;21/05/1972;;0
1402;22/05/1972;;0
1402;23/05/1972;;0
1402;24/05/1972;;0
1402;25/05/1972;;0
1402;26/05/1972;;0
1402;27/05/1972;;0
1402;28/05/1972;;0
1402;29/05/1972;;0
1402;30/05/1972;;0
1402;31/05/1972;;0
1402;01/06/1972;;0
1402;02/06/1972;;0
1402;03/06/1972;;0
1402;04/06/1972;;0
1402;05/06/1972;;0
1402;06/06/1972;;0
1402;07/06/1972;;0
1402;08/06/1972;;0
1402;09/06/1972;;0
1402;10/06/1972;;0
1402;11/06/1972;;0
1402;12/06/1972;;0
1402;13/06/1972;;0
1402;14/06/1972;;0
1402;15/06/1972;;0
1402;16/06/1972;;0
1402;17/06/1972;;0
1402;18/06/1972;;0
1402;19/06/1972;;0
1402;20/06/1972;;0
1402;21/06/1972;;0
1402;22/06/1972;;0
1402;23/06/1972;;0
1402;24/06/1972;;0
1402;25/06/1972;;0
1402;26/06/1972;;0
1402;27/06/1972;;0
1402;28/06/1972;;0
1402;29/06/1972;;0
1402;30/06/1972;;0
1402;01/07/1972;;0
1402;02/07/1972;;0
1402;03/07/1972;;0
1402;04/07/1972;;0
1402;05/07/1972;;0
1402;06/07/1972;;0
1402;07/07/1972;;0
1402;08/07/1972;;0
1402;09/07/1972;;0
1402;10/07/1972;;0
1402;11/07/1972;;0
1402;12/07/1972;;0
1402;13/07/1972;;0
1402;14/07/1972;;0
1402;15/07/1972;;0
1402;16/07/1972;;0
1402;17/07/1972;;0
1402;18/07/1972;;0
1402;19/07/1972;;0
1402;20/07/1972;;0
1402;21/07/1972;;0
1402;22/07/1972;;0
1402;23/07/1972;;0
1402;24/07/1972;;0
1402;25/07/1972;;0
1402;26/07/1972;;0
1402;27/07/1972;;0
1402;28/07/1972;;0
1402;29/07/1972;;0
1402;30/07/1972;;0
1402;31/07/1972;;0
1402;01/08/1972;;0
1402;02/08/1972;;0
1402;03/08/1972;;0
1402;04/08/1972;;0
1402;05/08/1972;;0
1402;06/08/1972;;0
1402;07/08/1972;;0
1402;08/08/1972;;0
1402;09/08/1972;;0
1402;10/08/1972;;0
1402;11/08/1972;;0
1402;12/08/1972;;0
1402;13/08/1972;;0
1402;14/08/1972;;0
1402;15/08/1972;;0
1402;16/08/1972;;0
1402;17/08/1972;;0
1402;18/08/1972;;0
1402;19/08/1972;;0
1402;20/08/1972;;0
1402;21/08/1972;;0
1402;22/08/1972;;0
1402;23/08/1972;;0
1402;24/08/1972;;0
1402;25/08/1972;;0
1402;26/08/1972;;0
1402;27/08/1972;;0
1402;28/08/1972;;0
1402;29/08/1972;;0
1402;30/08/1972;;0
1402;31/08/1972;;0
1402;01/09/1972;;0
1402;02/09/1972;;0
1402;03/09/1972;;0
1402;04/09/1972;;0
1402;05/09/1972;;0
1402;06/09/1972;;0
1402;07/09/1972;;0
1402;08/09/1972;;0
1402;09/09/1972;;0
1402;10/09/1972;;0
1402;11/09/1972;;0
1402;12/09/1972;;0
1402;13/09/1972;;0
1402;14/09/1972;;0
1402;15/09/1972;;0
1402;16/09/1972;;0
1402;17/09/1972;;0
1402;18/09/1972;;0
1402;19/09/1972;;0
1402;20/09/1972;;0
1402;21/09/1972;;0
1402;22/09/1972;;0
1402;23/09/1972;;0
1402;24/09/1972;;0
1402;25/09/1972;;0
1402;26/09/1972;;0
1402;27/09/1972;;0
1402;28/09/1972;;0
1402;29/09/1972;;0
1402;30/09/1972;;0
1402;01/10/1972;;0
1402;02/10/1972;;0
1402;03/10/1972;;0
1402;04/10/1972;;0
1402;05/10/1972;;0
1402;06/10/1972;;0
1402;07/10/1972;;0
1402;08/10/1972;;0
1402;09/10/1972;;0
1402;10/10/1972;;0
1402;11/10/1972;;0
1402;12/10/1972;;0
1402;13/10/1972;;0
1402;14/10/1972;;0
1402;15/10/1972;;0
1402;16/10/1972;;0
1402;17/10/1972;;0
1402;18/10/1972;;0
1402;19/10/1972;;0
1402;20/10/1972;;0
1402;21/10/1972;;0
1402;22/10/1972;;0
1402;23/10/1972;;0
1402;24/10/1972;;0
1402;25/10/1972;;0
1402;26/10/1972;;0
1402;27/10/1972;;0
1402;28/10/1972;;0
1402;29/10/1972;;0
1402;30/10/1972;;0
1402;31/10/1972;;0
1402;01/11/1972;;0
1402;02/11/1972;;0
1402;03/11/1972;;0
1402;04/11/1972;;0
1402;05/11/1972;;0
1402;06/11/1972;;0
1402;07/11/1972;;0
1402;08/11/1972;;0
1402;09/11/1972;;0
1402;10/11/1972;;0
1402;11/11/1972;;0
1402;12/11/1972;;0
1402;13/11/1972;;0
1402;14/11/1972;;0
1402;15/11/1972;;0
1402;16/11/1972;;0
1402;17/11/1972;;0
1402;18/11/1972;;0
1402;19/11/1972;;0
1402;20/11/1972;;0
1402;21/11/1972;;0
1402;22/11/1972;;0
1402;23/11/1972;;0
1402;24/11/1972;;0
1402;25/11/1972;;0
1402;26/11/1972;;0
1402;27/11/1972;;0
1402;28/11/1972;;0
1402;29/11/1972;;0
1402;30/11/1972;;0
1402;01/12/1972;;0
1402;02/12/1972;;0
1402;03/12/1972;;0
1402;04/12/1972;;0
1402;05/12/1972;;0
1402;06/12/1972;;0
1402;07/12/1972;;0
1402;08/12/1972;;0
1402;09/12/1972;;0
1402;10/12/1972;;0
1402;11/12/1972;;0
1402;12/12/1972;;0
1402;13/12/1972;;0
1402;14/12/1972;;0
1402;15/12/1972;;0
1402;16/12/1972;;0
1402;17/12/1972;;0
1402;18/12/1972;;0
1402;19/12/1972;;0
1402;20/12/1972;;0
1402;21/12/1972;;0
1402;22/12/1972;;0
1402;23/12/1972;;0
1402;24/12/1972;;0
1402;25/12/1972;;0
1402;26/12/1972;;0
1402;27/12/1972;;0
1402;28/12/1972;;0
1402;29/12/1972;;0
1402;30/12/1972;;0
1402;31/12/1972;;0
1402;01/01/1973;;0
1402;02/01/1973;;0
1402;03/01/1973;;0
1402;04/01/1973;;0
1402;05/01/1973;;0
1402;06/01/1973;;0
1402;07/01/1973;;0
1402;08/01/1973;;0
1402;09/01/1973;;0
1402;10/01/1973;;0
1402;11/01/1973;;0
1402;12/01/1973;;0
1402;13/01/1973;;0
1402;14/01/1973;;0
1402;15/01/1973;;0
1402;16/01/1973;;0
1402;17/01/1973;;0
1402;18/01/1973;;0
1402;19/01/1973;;0
1402;20/01/1973;;0
1402;21/01/1973;;0
1402;22/01/1973;;0
1402;23/01/1973;;0
1402;24/01/1973;;0
1402;25/01/1973;;0
1402;26/01/1973;;0
1402;27/01/1973;;0
1402;28/01/1973;;0
1402;29/01/1973;;0
1402;30/01/1973;;0
1402;31/01/1973;;0
1402;01/02/1973;;0
1402;02/02/1973;;0
1402;03/02/1973;;0
1402;04/02/1973;;0
1402;05/02/1973;;0
1402;06/02/1973;;0
1402;07/02/1973;;0
1402;08/02/1973;;0
1402;09/02/1973;;0
1402;10/02/1973;;0
1402;11/02/1973;;0
1402;12/02/1973;;0
1402;13/02/1973;;0
1402;14/02/1973;;0
1402;15/02/1973;;0
1402;16/02/1973;;0
1402;17/02/1973;;0
1402;18/02/1973;;0
1402;19/02/1973;;0
1402;20/02/1973;;0
1402;21/02/1973;;0
1402;22/02/1973;;0
1402;23/02/1973;;0
1402;24/02/1973;;0
1402;25/02/1973;;0
1402;26/02/1973;;0
1402;27/02/1973;;0
1402;28/02/1973;;0
1402;01/03/1973;;0
1402;02/03/1973;;0
1402;03/03/1973;;0
1402;04/03/1973;;0
1402;05/03/1973;;0
1402;06/03/1973;;0
1402;07/03/1973;;0
1402;08/03/1973;;0
1402;09/03/1973;;0
1402;10/03/1973;;0
1402;11/03/1973;;0
1402;12/03/1973;;0
1402;13/03/1973;;0
1402;14/03/1973;;0
1402;15/03/1973;;0
1402;16/03/1973;;0
1402;17/03/1973;;0
1402;18/03/1973;;0
1402;19/03/1973;;0
1402;20/03/1973;;0
1402;21/03/1973;;0
1402;22/03/1973;;0
1402;23/03/1973;;0
1402;24/03/1973;;0
1402;25/03/1973;;0
1402;26/03/1973;;0
1402;27/03/1973;;0
1402;28/03/1973;;0
1402;29/03/1973;;0
1402;30/03/1973;;0
1402;31/03/1973;;0
1402;01/04/1973;;0
1402;02/04/1973;;0
1402;03/04/1973;;0
1402;04/04/1973;;0
1402;05/04/1973;;0
1402;06/04/1973;;0
1402;07/04/1973;;0
1402;08/04/1973;;0
1402;09/04/1973;;0
1402;10/04/1973;;0
1402;11/04/1973;;0
1402;12/04/1973;;0
1402;13/04/1973;;0
1402;14/04/1973;;0
1402;15/04/1973;;0
1402;16/04/1973;;0
1402;17/04/1973;;0
1402;18/04/1973;;0
1402;19/04/1973;;0
1402;20/04/1973;;0
1402;21/04/1973;;0
1402;22/04/1973;;0
1402;23/04/1973;;0
1402;24/04/1973;;0
1402;25/04/1973;;0
1402;26/04/1973;;0
1402;27/04/1973;;0
1402;28/04/1973;;0
1402;29/04/1973;;0
1402;30/04/1973;;0
1402;01/05/1973;;0
1402;02/05/1973;;0
1402;03/05/1973;;0
1402;04/05/1973;;0
1402;05/05/1973;;0
1402;06/05/1973;;0
1402;07/05/1973;;0
1402;08/05/1973;;0
1402;09/05/1973;;0
1402;10/05/1973;;0
1402;11/05/1973;;0
1402;12/05/1973;;0
1402;13/05/1973;;0
1402;14/05/1973;;0
1402;15/05/1973;;0
1402;16/05/1973;;0
1402;17/05/1973;;0
1402;18/05/1973;;0
1402;19/05/1973;;0
1402;20/05/1973;;0
1402;21/05/1973;;0
1402;22/05/1973;;0
1402;23/05/1973;;0
1402;24/05/1973;;0
1402;25/05/1973;;0
1402;26/05/1973;;0
1402;27/05/1973;;0
1402;28/05/1973;;0
1402;29/05/1973;;0
1402;30/05/1973;;0
1402;31/05/1973;;0
1402;01/06/1973;;0
1402;02/06/1973;;0
1402;03/06/1973;;0
1402;04/06/1973;;0
1402;05/06/1973;;0
1402;06/06/1973;;0
1402;07/06/1973;;0
1402;08/06/1973;;0
1402;09/06/1973;;0
1402;10/06/1973;;0
1402;11/06/1973;;0
1402;12/06/1973;;0
1402;13/06/1973;;0
1402;14/06/1973;;0
1402;15/06/1973;;0
1402;16/06/1973;;0
1402;17/06/1973;;0
1402;18/06/1973;;0
1402;19/06/1973;;0
1402;20/06/1973;;0
1402;21/06/1973;;0
1402;22/06/1973;;0
1402;23/06/1973;;0
1402;24/06/1973;;0
1402;25/06/1973;;0
1402;26/06/1973;;0
1402;27/06/1973;;0
1402;28/06/1973;;0
1402;29/06/1973;;0
1402;30/06/1973;;0
1402;01/07/1973;;0
1402;02/07/1973;;0
1402;03/07/1973;;0
1402;04/07/1973;;0
1402;05/07/1973;;0
1402;06/07/1973;;0
1402;07/07/1973;;0
1402;08/07/1973;;0
1402;09/07/1973;;0
1402;10/07/1973;;0
1402;11/07/1973;;0
1402;12/07/1973;;0
1402;13/07/1973;;0
1402;14/07/1973;;0
1402;15/07/1973;;0
1402;16/07/1973;;0
1402;17/07/1973;;0
1402;18/07/1973;;0
1402;19/07/1973;;0
1402;20/07/1973;;0
1402;21/07/1973;;0
1402;22/07/1973;;0
1402;23/07/1973;;0
1402;24/07/1973;;0
1402;25/07/1973;;0
1402;26/07/1973;;0
1402;27/07/1973;;0
1402;28/07/1973;;0
1402;29/07/1973;;0
1402;30/07/1973;;0
1402;31/07/1973;;0
1402;01/08/1973;;0
1402;02/08/1973;;0
1402;03/08/1973;;0
1402;04/08/1973;;0
1402;05/08/1973;;0
1402;06/08/1973;;0
1402;07/08/1973;;0
1402;08/08/1973;;0
1402;09/08/1973;;0
1402;10/08/1973;;0
1402;11/08/1973;;0
1402;12/08/1973;;0
1402;13/08/1973;;0
1402;14/08/1973;;0
1402;15/08/1973;;0
1402;16/08/1973;;0
1402;17/08/1973;;0
1402;18/08/1973;;0
1402;19/08/1973;;0
1402;20/08/1973;;0
1402;21/08/1973;;0
1402;22/08/1973;;0
1402;23/08/1973;;0
1402;24/08/1973;;0
1402;25/08/1973;;0
1402;26/08/1973;;0
1402;27/08/1973;;0
1402;28/08/1973;;0
1402;29/08/1973;;0
1402;30/08/1973;;0
1402;31/08/1973;;0
1402;01/09/1973;;0
1402;02/09/1973;;0
1402;03/09/1973;;0
1402;04/09/1973;;0
1402;05/09/1973;;0
1402;06/09/1973;;0
1402;07/09/1973;;0
1402;08/09/1973;;0
1402;09/09/1973;;0
1402;10/09/1973;;0
1402;11/09/1973;;0
1402;12/09/1973;;0
1402;13/09/1973;;0
1402;14/09/1973;;0
1402;15/09/1973;;0
1402;16/09/1973;;0
1402;17/09/1973;;0
1402;18/09/1973;;0
1402;19/09/1973;;0
1402;20/09/1973;;0
1402;21/09/1973;;0
1402;22/09/1973;;0
1402;23/09/1973;;0
1402;24/09/1973;;0
1402;25/09/1973;;0
1402;26/09/1973;;0
1402;27/09/1973;;0
1402;28/09/1973;;0
1402;29/09/1973;;0
1402;30/09/1973;;0
1402;01/10/1973;;0
1402;02/10/1973;;0
1402;03/10/1973;;0
1402;04/10/1973;;0
1402;05/10/1973;;0
1402;06/10/1973;;0
1402;07/10/1973;;0
1402;08/10/1973;;0
1402;09/10/1973;;0
1402;10/10/1973;;0
1402;11/10/1973;;0
1402;12/10/1973;;0
1402;13/10/1973;;0
1402;14/10/1973;;0
1402;15/10/1973;;0
1402;16/10/1973;;0
1402;17/10/1973;;0
1402;18/10/1973;;0
1402;19/10/1973;;0
1402;20/10/1973;;0
1402;21/10/1973;;0
1402;22/10/1973;;0
1402;23/10/1973;;0
1402;24/10/1973;;0
1402;25/10/1973;;0
1402;26/10/1973;;0
1402;27/10/1973;;0
1402;28/10/1973;;0
1402;29/10/1973;;0
1402;30/10/1973;;0
1402;31/10/1973;;0
1402;01/11/1973;;0
1402;02/11/1973;;0
1402;03/11/1973;;0
1402;04/11/1973;;0
1402;05/11/1973;;0
1402;06/11/1973;;0
1402;07/11/1973;;0
1402;08/11/1973;;0
1402;09/11/1973;;0
1402;10/11/1973;;0
1402;11/11/1973;;0
1402;12/11/1973;;0
1402;13/11/1973;;0
1402;14/11/1973;;0
1402;15/11/1973;;0
1402;16/11/1973;;0
1402;17/11/1973;;0
1402;18/11/1973;;0
1402;19/11/1973;;0
1402;20/11/1973;;0
1402;21/11/1973;;0
1402;22/11/1973;;0
1402;23/11/1973;;0
1402;24/11/1973;;0
1402;25/11/1973;;0
1402;26/11/1973;;0
1402;27/11/1973;;0
1402;28/11/1973;;0
1402;29/11/1973;;0
1402;30/11/1973;;0
1402;01/12/1973;;0
1402;02/12/1973;;0
1402;03/12/1973;;0
1402;04/12/1973;;0
1402;05/12/1973;;0
1402;06/12/1973;;0
1402;07/12/1973;;0
1402;08/12/1973;;0
1402;09/12/1973;;0
1402;10/12/1973;;0
1402;11/12/1973;;0
1402;12/12/1973;;0
1402;13/12/1973;;0
1402;14/12/1973;;0
1402;15/12/1973;;0
1402;16/12/1973;;0
1402;17/12/1973;;0
1402;18/12/1973;;0
1402;19/12/1973;;0
1402;20/12/1973;;0
1402;21/12/1973;;0
1402;22/12/1973;;0
1402;23/12/1973;;0
1402;24/12/1973;;0
1402;25/12/1973;;0
1402;26/12/1973;;0
1402;27/12/1973;;0
1402;28/12/1973;;0
1402;29/12/1973;;0
1402;30/12/1973;;0
1402;31/12/1973;;0
1402;01/01/1974;;0
1402;02/01/1974;;0
1402;03/01/1974;;0
1402;04/01/1974;;0
1402;05/01/1974;;0
1402;06/01/1974;;0
1402;07/01/1974;;0
1402;08/01/1974;;0
1402;09/01/1974;;0
1402;10/01/1974;;0
1402;11/01/1974;;0
1402;12/01/1974;;0
1402;13/01/1974;;0
1402;14/01/1974;;0
1402;15/01/1974;;0
1402;16/01/1974;;0
1402;17/01/1974;;0
1402;18/01/1974;;0
1402;19/01/1974;;0
1402;20/01/1974;;0
1402;21/01/1974;;0
1402;22/01/1974;;0
1402;23/01/1974;;0
1402;24/01/1974;;0
1402;25/01/1974;;0
1402;26/01/1974;;0
1402;27/01/1974;;0
1402;28/01/1974;;0
1402;29/01/1974;;0
1402;30/01/1974;;0
1402;31/01/1974;;0
1402;01/02/1974;;0
1402;02/02/1974;;0
1402;03/02/1974;;0
1402;04/02/1974;;0
1402;05/02/1974;;0
1402;06/02/1974;;0
1402;07/02/1974;;0
1402;08/02/1974;;0
1402;09/02/1974;;0
1402;10/02/1974;;0
1402;11/02/1974;;0
1402;12/02/1974;;0
1402;13/02/1974;;0
1402;14/02/1974;;0
1402;15/02/1974;;0
1402;16/02/1974;;0
1402;17/02/1974;;0
1402;18/02/1974;;0
1402;19/02/1974;;0
1402;20/02/1974;;0
1402;21/02/1974;;0
1402;22/02/1974;;0
1402;23/02/1974;;0
1402;24/02/1974;;0
1402;25/02/1974;;0
1402;26/02/1974;;0
1402;27/02/1974;;0
1402;28/02/1974;;0
1402;01/03/1974;;0
1402;02/03/1974;;0
1402;03/03/1974;;0
1402;04/03/1974;;0
1402;05/03/1974;;0
1402;06/03/1974;;0
1402;07/03/1974;;0
1402;08/03/1974;;0
1402;09/03/1974;;0
1402;10/03/1974;;0
1402;11/03/1974;;0
1402;12/03/1974;;0
1402;13/03/1974;;0
1402;14/03/1974;;0
1402;15/03/1974;;0
1402;16/03/1974;;0
1402;17/03/1974;;0
1402;18/03/1974;;0
1402;19/03/1974;;0
1402;20/03/1974;;0
1402;21/03/1974;;0
1402;22/03/1974;;0
1402;23/03/1974;;0
1402;24/03/1974;;0
1402;25/03/1974;;0
1402;26/03/1974;;0
1402;27/03/1974;;0
1402;28/03/1974;;0
1402;29/03/1974;;0
1402;30/03/1974;;0
1402;31/03/1974;;0
1402;01/04/1974;;0
1402;02/04/1974;;0
1402;03/04/1974;;0
1402;04/04/1974;;0
1402;05/04/1974;;0
1402;06/04/1974;;0
1402;07/04/1974;;0
1402;08/04/1974;;0
1402;09/04/1974;;0
1402;10/04/1974;;0
1402;11/04/1974;;0
1402;12/04/1974;;0
1402;13/04/1974;;0
1402;14/04/1974;;0
1402;15/04/1974;;0
1402;16/04/1974;;0
1402;17/04/1974;;0
1402;18/04/1974;;0
1402;19/04/1974;;0
1402;20/04/1974;;0
1402;21/04/1974;;0
1402;22/04/1974;;0
1402;23/04/1974;;0
1402;24/04/1974;;0
1402;25/04/1974;;0
1402;26/04/1974;;0
1402;27/04/1974;;0
1402;28/04/1974;;0
1402;29/04/1974;;0
1402;30/04/1974;;0
1402;01/05/1974;;0
1402;02/05/1974;;0
1402;03/05/1974;;0
1402;04/05/1974;;0
1402;05/05/1974;;0
1402;06/05/1974;;0
1402;07/05/1974;;0
1402;08/05/1974;;0
1402;09/05/1974;;0
1402;10/05/1974;;0
1402;11/05/1974;;0
1402;12/05/1974;;0
1402;13/05/1974;;0
1402;14/05/1974;;0
1402;15/05/1974;;0
1402;16/05/1974;;0
1402;17/05/1974;;0
1402;18/05/1974;;0
1402;19/05/1974;;0
1402;20/05/1974;;0
1402;21/05/1974;;0
1402;22/05/1974;;0
1402;23/05/1974;;0
1402;24/05/1974;;0
1402;25/05/1974;;0
1402;26/05/1974;;0
1402;27/05/1974;;0
1402;28/05/1974;;0
1402;29/05/1974;;0
1402;30/05/1974;;0
1402;31/05/1974;;0
1402;01/06/1974;;0
1402;02/06/1974;;0
1402;03/06/1974;;0
1402;04/06/1974;;0
1402;05/06/1974;;0
1402;06/06/1974;;0
1402;07/06/1974;;0
1402;08/06/1974;;0
1402;09/06/1974;;0
1402;10/06/1974;;0
1402;11/06/1974;;0
1402;12/06/1974;;0
1402;13/06/1974;;0
1402;14/06/1974;;0
1402;15/06/1974;;0
1402;16/06/1974;;0
1402;17/06/1974;;0
1402;18/06/1974;;0
1402;19/06/1974;;0
1402;20/06/1974;;0
1402;21/06/1974;;0
1402;22/06/1974;;0
1402;23/06/1974;;0
1402;24/06/1974;;0
1402;25/06/1974;;0
1402;26/06/1974;;0
1402;27/06/1974;;0
1402;28/06/1974;;0
1402;29/06/1974;;0
1402;30/06/1974;;0
1402;01/07/1974;;0
1402;02/07/1974;;0
1402;03/07/1974;;0
1402;04/07/1974;;0
1402;05/07/1974;;0
1402;06/07/1974;;0
1402;07/07/1974;;0
1402;08/07/1974;;0
1402;09/07/1974;;0
1402;10/07/1974;;0
1402;11/07/1974;;0
1402;12/07/1974;;0
1402;13/07/1974;;0
1402;14/07/1974;;0
1402;15/07/1974;;0
1402;16/07/1974;;0
1402;17/07/1974;;0
1402;18/07/1974;;0
1402;19/07/1974;;0
1402;20/07/1974;;0
1402;21/07/1974;;0
1402;22/07/1974;;0
1402;23/07/1974;;0
1402;24/07/1974;;0
1402;25/07/1974;;0
1402;26/07/1974;;0
1402;27/07/1974;;0
1402;28/07/1974;;0
1402;29/07/1974;;0
1402;30/07/1974;;0
1402;31/07/1974;;0
1402;01/08/1974;;0
1402;02/08/1974;;0
1402;03/08/1974;;0
1402;04/08/1974;;0
1402;05/08/1974;;0
1402;06/08/1974;;0
1402;07/08/1974;;0
1402;08/08/1974;;0
1402;09/08/1974;;0
1402;10/08/1974;;0
1402;11/08/1974;;0
1402;12/08/1974;;0
1402;13/08/1974;;0
1402;14/08/1974;;0
1402;15/08/1974;;0
1402;16/08/1974;;0
1402;17/08/1974;;0
1402;18/08/1974;;0
1402;19/08/1974;;0
1402;20/08/1974;;0
1402;21/08/1974;;0
1402;22/08/1974;;0
1402;23/08/1974;;0
1402;24/08/1974;;0
1402;25/08/1974;;0
1402;26/08/1974;;0
1402;27/08/1974;;0
1402;28/08/1974;;0
1402;29/08/1974;;0
1402;30/08/1974;;0
1402;31/08/1974;;0
1402;01/09/1974;;0
1402;02/09/1974;;0
1402;03/09/1974;;0
1402;04/09/1974;;0
1402;05/09/1974;;0
1402;06/09/1974;;0
1402;07/09/1974;;0
1402;08/09/1974;;0
1402;09/09/1974;;0
1402;10/09/1974;;0
1402;11/09/1974;;0
1402;12/09/1974;;0
1402;13/09/1974;;0
1402;14/09/1974;;0
1402;15/09/1974;;0
1402;16/09/1974;;0
1402;17/09/1974;;0
1402;18/09/1974;;0
1402;19/09/1974;;0
1402;20/09/1974;;0
1402;21/09/1974;;0
1402;22/09/1974;;0
1402;23/09/1974;;0
1402;24/09/1974;;0
1402;25/09/1974;;0
1402;26/09/1974;;0
1402;27/09/1974;;0
1402;28/09/1974;;0
1402;29/09/1974;;0
1402;30/09/1974;;0
1402;01/10/1974;;0
1402;02/10/1974;;0
1402;03/10/1974;;0
1402;04/10/1974;;0
1402;05/10/1974;;0
1402;06/10/1974;;0
1402;07/10/1974;;0
1402;08/10/1974;;0
1402;09/10/1974;;0
